"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 21, 2013","8,739.52","8,608.93","8,742.04","8,571.79","15.79K","1.80%"
"Oct 18, 2013","8,584.87","8,529.56","8,629.55","8,493.94","10.17K","0.75%"
"Oct 17, 2013","8,521.20","8,583.93","8,614.95","8,503.85","11.31K","-0.25%"
"Oct 16, 2013","8,542.87","8,664.75","8,690.38","8,499.59","14.53K","-1.81%"
"Oct 15, 2013","8,700.34","8,756.82","8,765.55","8,627.09","13.72K","-0.68%"
"Oct 14, 2013","8,760.10","8,736.76","8,815.75","8,707.32","15.30K","0.25%"
"Oct 11, 2013","8,737.97","8,722.42","8,773.18","8,661.40","16.73K","0.60%"
"Oct 10, 2013","8,685.79","8,684.64","8,727.14","8,605.42","17.05K","0.21%"
"Oct 09, 2013","8,667.77","8,645.63","8,675.59","8,601.97","11.74K","-0.16%"
"Oct 08, 2013","8,681.53","8,505.11","8,707.05","8,461.57","15.53K","1.96%"
"Sep 30, 2013","8,514.57","8,485.65","8,544.74","8,461.66","10.70K","0.50%"
"Sep 27, 2013","8,472.29","8,442.14","8,515.14","8,425.62","11.24K","0.39%"
"Sep 26, 2013","8,439.47","8,578.14","8,612.33","8,415.43","13.69K","-2.02%"
"Sep 25, 2013","8,613.71","8,642.49","8,707.50","8,587.37","15.06K","-0.59%"
"Sep 24, 2013","8,664.80","8,718.16","8,718.27","8,564.83","15.98K","-0.62%"
"Sep 23, 2013","8,719.29","8,503.92","8,722.59","8,503.92","13.18K","2.81%"
"Sep 18, 2013","8,480.74","8,463.02","8,524.34","8,405.23","10.50K","-0.15%"
"Sep 17, 2013","8,493.78","8,652.50","8,652.50","8,493.66","15.10K","-1.91%"
"Sep 16, 2013","8,659.00","8,706.38","8,722.49","8,627.32","14.72K","-0.33%"
"Sep 13, 2013","8,687.54","8,709.05","8,766.70","8,676.59","15.51K","-0.31%"
"Sep 12, 2013","8,714.88","8,648.66","8,766.35","8,627.81","21.37K","0.45%"
"Sep 11, 2013","8,675.62","8,636.71","8,722.39","8,622.26","30.89K","0.45%"
"Sep 10, 2013","8,636.63","8,535.54","8,636.63","8,498.38","23.44K","1.55%"
"Sep 09, 2013","8,504.74","8,334.42","8,537.92","8,319.10","22.77K","2.71%"
"Sep 06, 2013","8,280.33","8,277.14","8,354.31","8,256.11","10.26K","-0.07%"
"Sep 05, 2013","8,286.06","8,352.00","8,364.07","8,274.19","10.70K","-0.71%"
"Sep 04, 2013","8,344.96","8,354.49","8,400.81","8,330.52","14.20K","-0.28%"
"Sep 03, 2013","8,368.04","8,257.46","8,374.31","8,245.01","14.23K","1.51%"
"Sep 02, 2013","8,243.58","8,214.94","8,269.82","8,148.17","13.65K","0.50%"
"Aug 30, 2013","8,202.48","8,197.19","8,290.39","8,163.11","13.19K","-0.15%"
"Aug 29, 2013","8,214.49","8,287.24","8,306.32","8,177.29","9.88K","-0.54%"
"Aug 28, 2013","8,259.38","8,286.89","8,338.29","8,197.40","13.31K","-0.99%"
"Aug 27, 2013","8,341.77","8,325.97","8,352.40","8,280.72","10.34K","0.09%"
"Aug 26, 2013","8,334.57","8,200.16","8,346.70","8,180.28","11.99K","2.06%"
"Aug 23, 2013","8,166.28","8,281.18","8,307.02","8,045.80","13.85K","-0.96%"
"Aug 22, 2013","8,245.04","8,223.30","8,325.77","8,202.05","10.93K","0.11%"
"Aug 21, 2013","8,236.09","8,264.72","8,268.65","8,174.22","13.20K","0.02%"
"Aug 20, 2013","8,234.56","8,269.82","8,357.73","8,192.84","13.35K","-0.62%"
"Aug 19, 2013","8,285.72","8,110.80","8,319.53","8,104.41","14.14K","1.44%"
"Aug 16, 2013","8,168.09","8,204.12","8,476.05","8,152.69","20.71K","-0.74%"
"Aug 15, 2013","8,228.87","8,342.63","8,383.59","8,225.78","10.75K","-1.29%"
"Aug 14, 2013","8,336.81","8,375.03","8,467.78","8,303.41","15.62K","-0.31%"
"Aug 13, 2013","8,362.65","8,353.26","8,366.67","8,290.22","14.12K","0.07%"
"Aug 12, 2013","8,356.73","8,181.95","8,357.82","8,173.76","17.30K","2.59%"
"Aug 09, 2013","8,145.97","8,158.38","8,214.68","8,061.61","12.11K","0.38%"
"Aug 08, 2013","8,114.87","8,090.66","8,170.72","8,065.63","11.26K","0.23%"
"Aug 07, 2013","8,096.09","8,167.10","8,250.87","8,084.05","15.51K","-0.58%"
"Aug 06, 2013","8,143.13","8,033.67","8,170.50","7,980.40","16.08K","1.03%"
"Aug 05, 2013","8,060.39","7,955.38","8,060.39","7,930.46","10.54K","1.24%"
"Aug 02, 2013","7,961.47","8,023.73","8,084.90","7,957.17","11.75K","0.37%"
"Aug 01, 2013","7,931.79","7,819.45","7,967.03","7,789.93","11.49K","2.14%"
"Jul 31, 2013","7,765.40","7,849.55","7,956.41","7,748.30","11.15K","0.46%"
"Jul 30, 2013","7,730.17","7,690.45","7,858.54","7,619.36","11.37K","0.80%"
"Jul 29, 2013","7,668.53","7,772.16","7,772.16","7,639.16","11.54K","-2.23%"
"Jul 26, 2013","7,843.36","7,845.22","7,905.40","7,787.39","11.68K","-0.65%"
"Jul 25, 2013","7,894.60","7,948.95","7,996.63","7,849.13","14.72K","-0.52%"
"Jul 24, 2013","7,935.85","7,945.28","7,995.32","7,817.91","12.58K","-0.35%"
"Jul 23, 2013","7,963.70","7,737.03","7,998.41","7,726.06","13.62K","3.64%"
"Jul 22, 2013","7,684.23","7,608.68","7,717.72","7,566.75","8.94K","0.26%"
"Jul 19, 2013","7,663.99","7,914.27","7,937.63","7,663.99","14.27K","-3.04%"
"Jul 18, 2013","7,904.27","8,026.61","8,064.02","7,887.36","10.07K","-1.98%"
"Jul 17, 2013","8,063.80","8,161.65","8,215.61","8,055.99","12.96K","-1.50%"
"Jul 16, 2013","8,186.68","8,109.85","8,201.08","8,050.15","14.24K","0.60%"
"Jul 15, 2013","8,137.77","8,072.75","8,247.67","8,003.99","14.41K","1.56%"
"Jul 12, 2013","8,012.84","8,171.01","8,218.19","7,999.44","16.86K","-2.10%"
"Jul 11, 2013","8,184.77","7,858.07","8,281.55","7,849.49","23.84K","4.25%"
"Jul 10, 2013","7,851.25","7,609.40","7,851.25","7,584.12","11.86K","3.30%"
"Jul 09, 2013","7,600.47","7,624.13","7,684.22","7,570.54","7.12K","-0.49%"
"Jul 08, 2013","7,637.63","7,741.41","7,811.00","7,634.29","10.46K","-2.79%"
"Jul 05, 2013","7,856.59","7,852.63","7,968.87","7,852.63","12.26K","0.67%"
"Jul 04, 2013","7,804.11","7,641.45","7,901.91","7,597.26","14.83K","1.30%"
"Jul 03, 2013","7,703.74","7,748.59","7,748.59","7,591.58","12.00K","-0.84%"
"Jul 02, 2013","7,768.84","7,720.77","7,796.56","7,652.66","12.11K","0.65%"
"Jul 01, 2013","7,718.48","7,649.30","7,725.92","7,544.77","11.14K","0.31%"
"Jun 28, 2013","7,694.47","7,508.35","7,841.75","7,479.90","11.67K","1.99%"
"Jun 27, 2013","7,544.33","7,598.93","7,712.40","7,544.33","10.19K","-0.29%"
"Jun 26, 2013","7,566.40","7,544.89","7,591.10","7,409.25","10.80K","0.95%"
"Jun 25, 2013","7,495.10","7,486.83","7,582.37","7,045.60","14.51K","-1.23%"
"Jun 24, 2013","7,588.52","8,115.84","8,115.84","7,558.03","12.54K","-6.73%"
"Jun 21, 2013","8,136.05","8,012.92","8,189.70","7,969.96","8.16K","-0.14%"
"Jun 20, 2013","8,147.48","8,369.04","8,388.43","8,138.57","6.95K","-3.25%"
"Jun 19, 2013","8,421.24","8,428.65","8,431.97","8,257.42","8.38K","-0.59%"
"Jun 18, 2013","8,470.86","8,433.51","8,497.65","8,369.20","6.62K","0.79%"
"Jun 17, 2013","8,404.50","8,500.03","8,521.03","8,357.62","6.82K","-0.88%"
"Jun 14, 2013","8,479.46","8,459.05","8,501.72","8,433.28","6.34K","0.56%"
"Jun 13, 2013","8,432.42","8,642.32","8,642.32","8,362.02","8.54K","-3.78%"
"Jun 07, 2013","8,763.61","8,992.26","9,012.16","8,728.49","8.53K","-2.64%"
"Jun 06, 2013","9,001.09","9,105.43","9,147.63","8,995.71","6.95K","-1.56%"
"Jun 05, 2013","9,143.44","9,133.17","9,147.36","9,066.27","5.65K","0.21%"
"Jun 04, 2013","9,124.27","9,254.63","9,254.63","9,091.62","7.02K","-1.37%"
"Jun 03, 2013","9,251.24","9,259.48","9,345.66","9,227.22","6.26K","-0.07%"
"May 31, 2013","9,257.95","9,397.31","9,429.54","9,256.95","7.20K","-1.29%"
"May 30, 2013","9,379.19","9,388.82","9,427.75","9,340.12","7.35K","-0.27%"
"May 29, 2013","9,404.40","9,456.21","9,511.18","9,398.67","10.75K","-0.39%"
"May 28, 2013","9,441.69","9,263.83","9,441.69","9,199.41","9.55K","1.96%"
"May 27, 2013","9,260.63","9,278.22","9,323.21","9,223.72","6.38K","-0.48%"
"May 24, 2013","9,304.86","9,288.05","9,365.30","9,206.83","7.04K","0.42%"
"May 23, 2013","9,265.68","9,362.73","9,445.40","9,242.46","9.32K","-1.48%"
"May 22, 2013","9,405.06","9,400.79","9,462.02","9,347.93","9.09K","0.02%"
"May 21, 2013","9,403.53","9,314.76","9,403.53","9,292.42","9.04K","1.04%"
"May 20, 2013","9,307.15","9,274.13","9,396.27","9,255.69","11.05K","0.66%"
"May 17, 2013","9,246.28","9,060.53","9,264.21","9,059.25","10.84K","2.04%"
"May 16, 2013","9,061.33","8,838.95","9,061.33","8,791.35","8.93K","2.16%"
"May 15, 2013","8,869.85","8,823.84","8,888.67","8,808.35","6.38K","0.69%"
"May 14, 2013","8,809.08","9,003.47","9,007.22","8,773.80","6.38K","-2.28%"
"May 13, 2013","9,014.28","9,080.10","9,110.45","8,975.70","5.70K","-0.63%"
"May 10, 2013","9,071.16","9,014.57","9,117.30","8,994.44","5.53K","0.23%"
"May 09, 2013","9,050.08","9,071.11","9,101.58","8,959.81","8.34K","-0.27%"
"May 08, 2013","9,074.84","9,081.13","9,170.83","9,039.07","7.17K","0.58%"
"May 07, 2013","9,022.90","8,974.17","9,072.71","8,940.71","7.56K","0.29%"
"May 06, 2013","8,997.08","8,887.22","9,016.42","8,868.53","7.66K","1.69%"
"May 03, 2013","8,847.67","8,736.48","8,967.09","8,736.48","8.05K","1.49%"
"May 02, 2013","8,718.20","8,643.90","8,726.14","8,597.71","6.82K","0.31%"
"Apr 26, 2013","8,691.39","8,809.19","8,857.89","8,667.58","5.49K","-0.93%"
"Apr 25, 2013","8,772.58","8,870.69","8,941.27","8,758.28","7.77K","-1.56%"
"Apr 24, 2013","8,911.65","8,786.42","8,985.02","8,742.19","8.59K","1.35%"
"Apr 23, 2013","8,793.13","9,055.23","9,055.47","8,783.77","8.34K","-2.92%"
"Apr 22, 2013","9,057.62","9,095.73","9,140.45","9,012.72","8.43K","-0.59%"
"Apr 19, 2013","9,111.19","8,910.43","9,142.90","8,903.70","9.49K","2.51%"
"Apr 18, 2013","8,888.02","8,837.25","8,996.63","8,813.05","6.47K","-0.07%"
"Apr 17, 2013","8,894.37","8,852.78","8,917.69","8,819.96","6.66K","0.47%"
"Apr 16, 2013","8,852.42","8,656.23","8,861.21","8,645.18","7.69K","1.36%"
"Apr 15, 2013","8,733.44","8,792.91","8,818.18","8,694.17","6.74K","-1.15%"
"Apr 12, 2013","8,835.15","8,911.38","8,975.44","8,823.83","5.85K","-0.96%"
"Apr 11, 2013","8,920.71","9,017.61","9,036.95","8,915.71","5.47K","-0.46%"
"Apr 10, 2013","8,962.30","8,994.44","9,006.92","8,891.14","7.24K","-0.34%"
"Apr 09, 2013","8,993.11","8,965.62","9,067.25","8,961.88","7.03K","0.44%"
"Apr 08, 2013","8,953.84","8,828.07","8,960.98","8,748.74","8.55K","-0.12%"
"Apr 03, 2013","8,964.47","9,007.65","9,062.11","8,930.99","5.07K","0.04%"
"Apr 02, 2013","8,960.46","8,974.02","9,112.93","8,928.32","6.39K","0.25%"
"Apr 01, 2013","8,937.75","8,901.64","9,000.20","8,884.17","5.67K","0.54%"
"Mar 29, 2013","8,889.77","8,976.08","8,996.43","8,879.29","5.09K","-0.78%"
"Mar 28, 2013","8,959.26","9,099.48","9,099.48","8,946.17","9.09K","-2.88%"
"Mar 27, 2013","9,225.13","9,220.35","9,357.52","9,168.63","6.33K","-0.02%"
"Mar 26, 2013","9,226.64","9,290.05","9,339.35","9,149.14","7.36K","-0.93%"
"Mar 25, 2013","9,313.13","9,368.89","9,393.48","9,279.95","6.93K","-0.32%"
"Mar 22, 2013","9,343.41","9,319.22","9,371.90","9,285.85","7.43K","0.18%"
"Mar 21, 2013","9,326.29","9,315.86","9,382.91","9,263.52","8.11K","0.09%"
"Mar 20, 2013","9,317.97","9,035.65","9,329.72","9,027.82","11.27K","3.14%"
"Mar 19, 2013","9,034.04","9,013.29","9,081.03","8,930.06","6.84K","0.39%"
"Mar 18, 2013","8,999.02","9,048.36","9,152.30","8,975.63","7.52K","-1.10%"
"Mar 15, 2013","9,099.29","9,087.37","9,312.13","8,937.07","10.17K","0.13%"
"Mar 14, 2013","9,087.25","9,029.84","9,137.55","9,009.01","5.87K","0.15%"
"Mar 13, 2013","9,073.22","9,150.95","9,159.14","9,028.76","7.60K","-0.99%"
"Mar 12, 2013","9,163.64","9,268.17","9,396.41","9,082.58","8.52K","-1.22%"
"Mar 11, 2013","9,277.16","9,256.96","9,340.91","9,155.94","6.60K","-0.09%"
"Mar 08, 2013","9,285.83","9,396.85","9,417.30","9,282.53","7.49K","-1.15%"
"Mar 07, 2013","9,393.69","9,409.20","9,506.29","9,268.48","12.08K","-0.40%"
"Mar 06, 2013","9,431.17","9,396.75","9,444.99","9,342.38","12.11K","0.96%"
"Mar 05, 2013","9,341.35","9,138.50","9,353.25","9,085.36","11.82K","2.21%"
"Mar 04, 2013","9,139.75","9,393.73","9,397.82","9,081.44","17.93K","-5.29%"
"Mar 01, 2013","9,650.14","9,630.87","9,679.44","9,497.71","9.49K","0.09%"
"Feb 28, 2013","9,641.44","9,393.33","9,641.44","9,350.65","11.79K","3.30%"
"Feb 27, 2013","9,333.24","9,241.66","9,375.72","9,232.88","8.13K","1.36%"
"Feb 26, 2013","9,208.03","9,291.88","9,428.77","9,193.93","10.18K","-1.44%"
"Feb 25, 2013","9,342.37","9,399.45","9,449.32","9,305.06","6.82K","-0.24%"
"Feb 22, 2013","9,364.54","9,386.47","9,454.15","9,353.86","7.58K","-0.34%"
"Feb 21, 2013","9,396.11","9,553.76","9,553.76","9,290.19","13.16K","-2.59%"
"Feb 20, 2013","9,645.87","9,548.17","9,646.60","9,510.76","8.70K","0.99%"
"Feb 19, 2013","9,550.93","9,787.04","9,787.04","9,519.74","10.44K","-2.50%"
"Feb 18, 2013","9,795.91","10,036.38","10,049.53","9,765.91","9.71K","-1.93%"
"Feb 08, 2013","9,989.09","9,880.26","10,057.97","9,880.26","8.66K","0.85%"
"Feb 07, 2013","9,904.77","9,896.23","9,934.30","9,782.50","10.45K","-0.18%"
"Feb 06, 2013","9,922.72","9,942.04","9,973.54","9,884.13","10.49K","-0.23%"
"Feb 05, 2013","9,945.98","9,717.56","9,971.64","9,709.60","14.60K","1.90%"
"Feb 04, 2013","9,760.83","9,830.90","9,858.57","9,693.62","17.55K","-0.61%"
"Feb 01, 2013","9,820.29","9,648.92","9,820.83","9,609.84","14.57K","1.58%"
"Jan 31, 2013","9,667.67","9,788.26","9,804.73","9,637.58","12.51K","-1.19%"
"Jan 30, 2013","9,783.84","9,695.41","9,788.47","9,667.68","12.51K","0.82%"
"Jan 29, 2013","9,704.66","9,636.33","9,735.22","9,627.66","15.02K","0.89%"
"Jan 28, 2013","9,618.92","9,361.31","9,618.92","9,361.31","12.78K","2.80%"
"Jan 25, 2013","9,357.13","9,432.61","9,446.00","9,353.39","8.18K","-0.92%"
"Jan 24, 2013","9,444.08","9,540.63","9,736.12","9,385.45","15.05K","-1.09%"
"Jan 23, 2013","9,548.31","9,495.73","9,566.53","9,434.02","10.04K","0.13%"
"Jan 22, 2013","9,536.36","9,591.82","9,623.01","9,456.21","16.05K","-0.28%"
"Jan 21, 2013","9,562.85","9,543.24","9,562.85","9,465.89","10.88K","1.38%"
"Jan 18, 2013","9,432.30","9,358.40","9,475.47","9,286.05","8.73K","1.32%"
"Jan 17, 2013","9,309.23","9,335.05","9,373.41","9,258.58","8.09K","-0.49%"
"Jan 16, 2013","9,355.48","9,359.34","9,438.12","9,232.33","10.37K","-0.28%"
"Jan 15, 2013","9,381.69","9,332.90","9,432.84","9,312.87","12.38K","0.70%"
"Jan 14, 2013","9,316.27","8,981.74","9,330.59","8,976.02","11.21K","3.31%"
"Jan 11, 2013","9,017.73","9,185.17","9,219.18","8,988.30","8.71K","-1.66%"
"Jan 10, 2013","9,170.06","9,151.81","9,262.67","9,121.59","8.44K","0.17%"
"Jan 09, 2013","9,154.87","9,077.50","9,178.83","9,066.82","9.62K","0.49%"
"Jan 08, 2013","9,110.45","9,102.03","9,143.39","9,010.16","8.58K","0.02%"
"Jan 07, 2013","9,108.47","9,073.97","9,132.79","9,033.95","9.15K","0.14%"
"Jan 04, 2013","9,096.07","9,204.11","9,217.01","8,991.74","11.81K","-0.22%"
"Dec 31, 2012","9,116.48","9,042.98","9,119.20","9,007.11","10.91K","0.99%"
"Dec 28, 2012","9,026.99","8,953.34","9,038.62","8,926.97","8.73K","0.97%"
"Dec 27, 2012","8,939.85","8,976.63","9,036.94","8,910.75","10.36K","-0.01%"
"Dec 26, 2012","8,940.68","8,887.39","8,941.11","8,872.50","9.85K","0.55%"
"Dec 25, 2012","8,891.57","8,613.28","8,941.15","8,571.70","14.07K","3.01%"
"Dec 24, 2012","8,631.37","8,647.42","8,702.02","8,605.95","6.84K","-0.31%"
"Dec 21, 2012","8,658.35","8,702.74","8,815.03","8,630.67","9.72K","-0.40%"
"Dec 20, 2012","8,693.23","8,604.20","8,719.88","8,532.72","9.53K","0.62%"
"Dec 19, 2012","8,639.56","8,579.67","8,686.12","8,558.25","10.34K","0.55%"
"Dec 18, 2012","8,592.63","8,576.27","8,711.78","8,511.40","11.73K","-0.09%"
"Dec 17, 2012","8,600.33","8,545.03","8,659.02","8,545.03","13.37K","0.81%"
"Dec 14, 2012","8,530.90","8,183.72","8,536.54","8,183.72","14.03K","4.40%"
"Dec 13, 2012","8,171.35","8,222.57","8,259.91","8,171.35","5.81K","-0.91%"
"Dec 12, 2012","8,246.06","8,221.38","8,278.46","8,168.64","5.51K","0.31%"
"Dec 11, 2012","8,220.54","8,230.02","8,285.82","8,201.25","6.23K","-0.55%"
"Dec 10, 2012","8,265.79","8,199.18","8,285.65","8,150.03","9.32K","0.93%"
"Dec 07, 2012","8,189.68","8,046.48","8,211.64","8,007.40","10.71K","1.46%"
"Dec 06, 2012","8,071.49","8,081.82","8,135.14","8,010.21","6.07K","-0.25%"
"Dec 05, 2012","8,091.68","7,783.03","8,150.40","7,782.68","10.23K","3.72%"
"Dec 04, 2012","7,801.75","7,684.49","7,828.12","7,660.45","4.84K","1.18%"
"Dec 03, 2012","7,710.88","7,903.25","7,951.65","7,698.86","5.48K","-2.43%"
"Nov 30, 2012","7,903.25","7,808.54","7,960.98","7,786.84","5.19K","1.21%"
"Nov 29, 2012","7,808.96","7,853.92","7,919.35","7,808.96","3.77K","-0.57%"
"Nov 28, 2012","7,854.06","7,914.32","7,917.40","7,844.49","3.50K","-1.04%"
"Nov 27, 2012","7,936.74","7,986.70","8,027.93","7,931.74","3.75K","-0.99%"
"Nov 26, 2012","8,016.07","8,096.71","8,114.91","8,003.34","2.99K","-1.22%"
"Nov 23, 2012","8,114.74","8,074.00","8,157.84","8,054.09","3.27K","0.84%"
"Nov 22, 2012","8,047.52","8,079.94","8,101.87","8,027.76","3.07K","-1.27%"
"Nov 21, 2012","8,150.84","8,055.64","8,153.23","7,988.85","4.06K","1.22%"
"Nov 20, 2012","8,052.79","8,074.66","8,150.13","8,043.88","3.33K","-0.10%"
"Nov 19, 2012","8,060.54","8,109.78","8,109.78","7,954.07","3.78K","-0.71%"
"Nov 16, 2012","8,118.15","8,169.67","8,177.35","8,043.75","3.89K","-0.83%"
"Nov 15, 2012","8,186.06","8,231.11","8,285.02","8,173.77","3.21K","-1.18%"
"Nov 14, 2012","8,283.56","8,241.12","8,293.67","8,205.74","3.24K","0.59%"
"Nov 13, 2012","8,234.60","8,382.91","8,382.91","8,222.50","4.12K","-1.87%"
"Nov 12, 2012","8,391.90","8,371.24","8,437.93","8,313.00","4.02K","0.42%"
"Nov 09, 2012","8,356.67","8,384.07","8,421.04","8,339.55","3.28K","-0.51%"
"Nov 08, 2012","8,399.38","8,489.29","8,523.13","8,399.38","4.52K","-1.89%"
"Nov 07, 2012","8,561.20","8,581.53","8,626.61","8,534.67","3.76K","-0.33%"
"Nov 06, 2012","8,589.86","8,649.80","8,661.40","8,483.70","4.65K","-0.75%"
"Nov 05, 2012","8,654.74","8,674.26","8,739.83","8,607.14","4.47K","-0.29%"
"Nov 02, 2012","8,679.68","8,668.72","8,697.32","8,616.92","5.01K","0.19%"
"Nov 01, 2012","8,663.15","8,473.03","8,682.81","8,473.03","7.28K","2.28%"
"Oct 31, 2012","8,469.80","8,412.31","8,481.66","8,386.90","4.65K","0.90%"
"Oct 30, 2012","8,394.24","8,384.36","8,478.01","8,366.34","4.44K","0.21%"
"Oct 29, 2012","8,376.56","8,394.46","8,423.58","8,339.66","3.54K","-0.46%"
"Oct 26, 2012","8,414.85","8,597.07","8,609.57","8,369.05","5.64K","-2.18%"
"Oct 25, 2012","8,602.81","8,653.99","8,725.34","8,587.77","5.78K","-0.59%"
"Oct 24, 2012","8,653.91","8,662.74","8,726.37","8,640.09","4.85K","-0.37%"
"Oct 23, 2012","8,686.48","8,824.95","8,836.09","8,680.96","5.06K","-1.62%"
"Oct 22, 2012","8,829.44","8,749.03","8,859.51","8,725.80","5.41K","0.38%"
"Oct 19, 2012","8,796.42","8,817.42","8,861.04","8,779.45","5.55K","-0.02%"
"Oct 18, 2012","8,798.20","8,673.73","8,821.33","8,663.43","7.77K","1.82%"
"Oct 17, 2012","8,641.18","8,684.86","8,699.20","8,563.55","4.50K","-0.05%"
"Oct 16, 2012","8,645.54","8,618.43","8,724.57","8,597.33","5.11K","0.27%"
"Oct 15, 2012","8,621.97","8,660.72","8,671.22","8,551.10","4.32K","-0.33%"
"Oct 12, 2012","8,650.19","8,695.29","8,782.45","8,579.59","5.21K","-0.17%"
"Oct 11, 2012","8,665.09","8,741.94","8,765.50","8,658.94","5.47K","-1.24%"
"Oct 10, 2012","8,773.68","8,727.75","8,779.41","8,684.12","6.82K","0.34%"
"Oct 09, 2012","8,743.86","8,583.58","8,774.36","8,583.58","7.57K","2.39%"
"Oct 08, 2012","8,540.08","8,677.99","8,715.63","8,495.35","5.68K","-1.60%"
"Sep 28, 2012","8,679.22","8,422.28","8,690.24","8,415.03","9.15K","2.27%"
"Sep 27, 2012","8,486.27","8,198.56","8,520.19","8,198.56","7.98K","3.57%"
"Sep 26, 2012","8,193.37","8,289.85","8,335.14","8,178.67","4.06K","-1.10%"
"Sep 25, 2012","8,284.25","8,296.95","8,364.69","8,256.62","3.73K","-0.32%"
"Sep 24, 2012","8,310.94","8,148.37","8,364.31","8,095.52","5.91K","1.33%"
"Sep 21, 2012","8,201.53","8,186.74","8,291.26","8,156.63","5.51K","-0.01%"
"Sep 20, 2012","8,202.20","8,393.01","8,393.01","8,200.91","6.37K","-2.72%"
"Sep 19, 2012","8,431.74","8,407.49","8,445.92","8,351.60","5.16K","0.50%"
"Sep 18, 2012","8,390.15","8,456.32","8,473.05","8,367.00","5.02K","-1.10%"
"Sep 17, 2012","8,483.69","8,717.32","8,738.32","8,483.52","7.34K","-2.93%"
"Sep 14, 2012","8,740.05","8,801.58","8,832.52","8,670.55","8.53K","0.56%"
